Date,Rolling Z-Score
1999-12-28,-0.950765297077181
2000-01-04,0.086858986839021
2000-01-11,1.4563512545621
2000-01-18,-0.205990004086952
2000-01-25,-0.708631867861576
2000-02-01,-1.63497912302853
2000-02-08,-0.9832709617367
2000-02-15,0.064528977961796
2000-02-22,0.795489210154981
2000-02-29,-0.150613582240367
2000-03-07,-1.12546928266284
2000-03-14,-0.710832701630609
2000-03-21,-0.551772302143986
2000-03-28,-0.52862371269144
2000-04-04,-0.215693570585126
2000-04-11,0.112049337282175
2000-04-18,0.353852811219426
2000-04-25,0.449088289970538
2000-05-02,0.502173682061793
2000-05-09,0.369093153257056
2000-05-16,0.515705904855035
2000-05-23,0.500020922994871
2000-05-30,1.07057386190856
2000-06-06,1.36113578582463
2000-06-13,1.29700169433675
2000-06-20,1.19394054567744
2000-06-27,1.10389863849082
2000-07-05,0.949851863724518
2000-07-11,1.17281795529745
2000-07-18,0.936984020907502
2000-07-25,1.27019656323906
2000-08-01,1.05254363297284
2000-08-08,0.925024810993048
2000-08-15,0.844489131765406
2000-08-22,0.479538103100311
2000-08-29,0.258362880439759
2000-09-05,0.184849185148339
